series,metal,middle,structure_type,alpha,mode_label,metal_source,mos2_source,metal_matrix,mos2_matrix,metal_input_atoms,mos2_input_atoms,metal_supercell_atoms_one_electrode,mos2_supercell_atoms,sandwich_atoms_expected,max_allowed_other_strain_percent,target_policy,native_scale_mos2_to_metal,native_singular_value_1,native_singular_value_2,native_singular_value_spread,metal_reference_a_x,metal_reference_a_y,metal_reference_b_x,metal_reference_b_y,metal_reference_a_A,metal_reference_b_A,metal_reference_gamma_deg,metal_reference_area_A2,mos2_reference_a_x,mos2_reference_a_y,mos2_reference_b_x,mos2_reference_b_y,mos2_reference_a_A,mos2_reference_b_A,mos2_reference_gamma_deg,mos2_reference_area_A2,target_a_x,target_a_y,target_b_x,target_b_y,target_a_A,target_b_A,target_gamma_deg,target_area_A2,raw_mos2_to_metal_principal_strain_1_percent,raw_mos2_to_metal_principal_strain_2_percent,raw_mos2_to_metal_max_abs_principal_strain_percent,raw_mos2_to_metal_rms_principal_strain_percent,raw_mos2_to_metal_signed_area_strain_percent,raw_mos2_to_metal_deformation_gradient,metal_principal_strain_1_percent,metal_principal_strain_2_percent,metal_max_abs_principal_strain_percent,metal_rms_principal_strain_percent,metal_signed_area_strain_percent,metal_deformation_gradient,mos2_principal_strain_1_percent,mos2_principal_strain_2_percent,mos2_max_abs_principal_strain_percent,mos2_rms_principal_strain_percent,mos2_signed_area_strain_percent,mos2_deformation_gradient,interlayer_distance_A,actual_atoms,stem,vasp,cif,xyz,target_abs_metal_strain_percent,signed_target_metal_strain_percent,native_scale_metal_to_mos2,target_abs_mos2_strain_percent,signed_target_mos2_strain_percent
native_alpha,Pt,MoS2,Pt/MoS2/Pt,1.0,"native alpha=1; metal fixed length, MoS2 strained","generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,1.0075002936799697,1.00750029367997,1.0075002936799695,4.440892098500626e-16,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",0.0,0.0,0.0,0.0,0.0,"[[1.0, -0.0], [-0.0, 1.0]]",0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",2.75,41,Pt_MoS2_Pt_native_alpha_alpha1p000_d2p750A_41atoms_M0p000pct_MoS20p750pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d2p750A_41atoms_M0p000pct_MoS20p750pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d2p750A_41atoms_M0p000pct_MoS20p750pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d2p750A_41atoms_M0p000pct_MoS20p750pct.xyz,,,,,
native_alpha,Pt,MoS2,Pt/MoS2/Pt,1.0,"native alpha=1; metal fixed length, MoS2 strained","generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,1.0075002936799697,1.00750029367997,1.0075002936799695,4.440892098500626e-16,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",0.0,0.0,0.0,0.0,0.0,"[[1.0, -0.0], [-0.0, 1.0]]",0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",3.0,41,Pt_MoS2_Pt_native_alpha_alpha1p000_d3p000A_41atoms_M0p000pct_MoS20p750pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p000A_41atoms_M0p000pct_MoS20p750pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p000A_41atoms_M0p000pct_MoS20p750pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p000A_41atoms_M0p000pct_MoS20p750pct.xyz,,,,,
native_alpha,Pt,MoS2,Pt/MoS2/Pt,1.0,"native alpha=1; metal fixed length, MoS2 strained","generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,1.0075002936799697,1.00750029367997,1.0075002936799695,4.440892098500626e-16,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",0.0,0.0,0.0,0.0,0.0,"[[1.0, -0.0], [-0.0, 1.0]]",0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",3.25,41,Pt_MoS2_Pt_native_alpha_alpha1p000_d3p250A_41atoms_M0p000pct_MoS20p750pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p250A_41atoms_M0p000pct_MoS20p750pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p250A_41atoms_M0p000pct_MoS20p750pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p250A_41atoms_M0p000pct_MoS20p750pct.xyz,,,,,
native_alpha,Pt,MoS2,Pt/MoS2/Pt,1.0,"native alpha=1; metal fixed length, MoS2 strained","generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,1.0075002936799697,1.00750029367997,1.0075002936799695,4.440892098500626e-16,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",0.0,0.0,0.0,0.0,0.0,"[[1.0, -0.0], [-0.0, 1.0]]",0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",3.5,41,Pt_MoS2_Pt_native_alpha_alpha1p000_d3p500A_41atoms_M0p000pct_MoS20p750pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p500A_41atoms_M0p000pct_MoS20p750pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p500A_41atoms_M0p000pct_MoS20p750pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p500A_41atoms_M0p000pct_MoS20p750pct.xyz,,,,,
native_alpha,Pt,MoS2,Pt/MoS2/Pt,1.0,"native alpha=1; metal fixed length, MoS2 strained","generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,1.0075002936799697,1.00750029367997,1.0075002936799695,4.440892098500626e-16,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",0.0,0.0,0.0,0.0,0.0,"[[1.0, -0.0], [-0.0, 1.0]]",0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",3.75,41,Pt_MoS2_Pt_native_alpha_alpha1p000_d3p750A_41atoms_M0p000pct_MoS20p750pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p750A_41atoms_M0p000pct_MoS20p750pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p750A_41atoms_M0p000pct_MoS20p750pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d3p750A_41atoms_M0p000pct_MoS20p750pct.xyz,,,,,
native_alpha,Pt,MoS2,Pt/MoS2/Pt,1.0,"native alpha=1; metal fixed length, MoS2 strained","generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,native_alpha,1.0075002936799697,1.00750029367997,1.0075002936799695,4.440892098500626e-16,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",0.0,0.0,0.0,0.0,0.0,"[[1.0, -0.0], [-0.0, 1.0]]",0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",4.0,41,Pt_MoS2_Pt_native_alpha_alpha1p000_d4p000A_41atoms_M0p000pct_MoS20p750pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d4p000A_41atoms_M0p000pct_MoS20p750pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d4p000A_41atoms_M0p000pct_MoS20p750pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_native_alpha_alpha1p000_d4p000A_41atoms_M0p000pct_MoS20p750pct.xyz,,,,,
metal_target_4p495pct,Pt,MoS2,Pt/MoS2/Pt,,metal strain targeted to 4.495%; MoS2 strain recorded,"generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,metal_abs_strain_target,,,,,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6498972960714235,4.589756751635093,-2.6498972960714235,-4.589756751635093,5.299794592142847,5.299794592142847,120.00000000000001,24.324768011566782,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",-4.4950000000000045,-4.4950000000000045,4.4950000000000045,4.4950000000000045,-8.787949750000038,"[[0.95505, -0.0], [-0.0, 0.95505]]",-3.7786844520944607,-3.778684452094516,3.778684452094516,3.778684452094488,-7.414584342303991,"[[0.8333010365004474, -0.4811065777395274], [0.4811065777395277, 0.8333010365004477]]",2.5,41,Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d2p500A_41atoms_M4p495pct_MoS23p779pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d2p500A_41atoms_M4p495pct_MoS23p779pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d2p500A_41atoms_M4p495pct_MoS23p779pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d2p500A_41atoms_M4p495pct_MoS23p779pct.xyz,4.495,-4.495,0.9925555419417551,,
metal_target_4p495pct,Pt,MoS2,Pt/MoS2/Pt,,metal strain targeted to 4.495%; MoS2 strain recorded,"generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,metal_abs_strain_target,,,,,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6498972960714235,4.589756751635093,-2.6498972960714235,-4.589756751635093,5.299794592142847,5.299794592142847,120.00000000000001,24.324768011566782,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",-4.4950000000000045,-4.4950000000000045,4.4950000000000045,4.4950000000000045,-8.787949750000038,"[[0.95505, -0.0], [-0.0, 0.95505]]",-3.7786844520944607,-3.778684452094516,3.778684452094516,3.778684452094488,-7.414584342303991,"[[0.8333010365004474, -0.4811065777395274], [0.4811065777395277, 0.8333010365004477]]",2.75,41,Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d2p750A_41atoms_M4p495pct_MoS23p779pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d2p750A_41atoms_M4p495pct_MoS23p779pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d2p750A_41atoms_M4p495pct_MoS23p779pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d2p750A_41atoms_M4p495pct_MoS23p779pct.xyz,4.495,-4.495,0.9925555419417551,,
metal_target_4p495pct,Pt,MoS2,Pt/MoS2/Pt,,metal strain targeted to 4.495%; MoS2 strain recorded,"generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,metal_abs_strain_target,,,,,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6498972960714235,4.589756751635093,-2.6498972960714235,-4.589756751635093,5.299794592142847,5.299794592142847,120.00000000000001,24.324768011566782,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",-4.4950000000000045,-4.4950000000000045,4.4950000000000045,4.4950000000000045,-8.787949750000038,"[[0.95505, -0.0], [-0.0, 0.95505]]",-3.7786844520944607,-3.778684452094516,3.778684452094516,3.778684452094488,-7.414584342303991,"[[0.8333010365004474, -0.4811065777395274], [0.4811065777395277, 0.8333010365004477]]",3.0,41,Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p000A_41atoms_M4p495pct_MoS23p779pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p000A_41atoms_M4p495pct_MoS23p779pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p000A_41atoms_M4p495pct_MoS23p779pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p000A_41atoms_M4p495pct_MoS23p779pct.xyz,4.495,-4.495,0.9925555419417551,,
metal_target_4p495pct,Pt,MoS2,Pt/MoS2/Pt,,metal strain targeted to 4.495%; MoS2 strain recorded,"generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,metal_abs_strain_target,,,,,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6498972960714235,4.589756751635093,-2.6498972960714235,-4.589756751635093,5.299794592142847,5.299794592142847,120.00000000000001,24.324768011566782,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",-4.4950000000000045,-4.4950000000000045,4.4950000000000045,4.4950000000000045,-8.787949750000038,"[[0.95505, -0.0], [-0.0, 0.95505]]",-3.7786844520944607,-3.778684452094516,3.778684452094516,3.778684452094488,-7.414584342303991,"[[0.8333010365004474, -0.4811065777395274], [0.4811065777395277, 0.8333010365004477]]",3.25,41,Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p250A_41atoms_M4p495pct_MoS23p779pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p250A_41atoms_M4p495pct_MoS23p779pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p250A_41atoms_M4p495pct_MoS23p779pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p250A_41atoms_M4p495pct_MoS23p779pct.xyz,4.495,-4.495,0.9925555419417551,,
metal_target_4p495pct,Pt,MoS2,Pt/MoS2/Pt,,metal strain targeted to 4.495%; MoS2 strain recorded,"generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,metal_abs_strain_target,,,,,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6498972960714235,4.589756751635093,-2.6498972960714235,-4.589756751635093,5.299794592142847,5.299794592142847,120.00000000000001,24.324768011566782,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",-4.4950000000000045,-4.4950000000000045,4.4950000000000045,4.4950000000000045,-8.787949750000038,"[[0.95505, -0.0], [-0.0, 0.95505]]",-3.7786844520944607,-3.778684452094516,3.778684452094516,3.778684452094488,-7.414584342303991,"[[0.8333010365004474, -0.4811065777395274], [0.4811065777395277, 0.8333010365004477]]",3.5,41,Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p500A_41atoms_M4p495pct_MoS23p779pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p500A_41atoms_M4p495pct_MoS23p779pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p500A_41atoms_M4p495pct_MoS23p779pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p500A_41atoms_M4p495pct_MoS23p779pct.xyz,4.495,-4.495,0.9925555419417551,,
metal_target_4p495pct,Pt,MoS2,Pt/MoS2/Pt,,metal strain targeted to 4.495%; MoS2 strain recorded,"generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,metal_abs_strain_target,,,,,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6498972960714235,4.589756751635093,-2.6498972960714235,-4.589756751635093,5.299794592142847,5.299794592142847,120.00000000000001,24.324768011566782,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",-4.4950000000000045,-4.4950000000000045,4.4950000000000045,4.4950000000000045,-8.787949750000038,"[[0.95505, -0.0], [-0.0, 0.95505]]",-3.7786844520944607,-3.778684452094516,3.778684452094516,3.778684452094488,-7.414584342303991,"[[0.8333010365004474, -0.4811065777395274], [0.4811065777395277, 0.8333010365004477]]",3.75,41,Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p750A_41atoms_M4p495pct_MoS23p779pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p750A_41atoms_M4p495pct_MoS23p779pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p750A_41atoms_M4p495pct_MoS23p779pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d3p750A_41atoms_M4p495pct_MoS23p779pct.xyz,4.495,-4.495,0.9925555419417551,,
metal_target_4p495pct,Pt,MoS2,Pt/MoS2/Pt,,metal strain targeted to 4.495%; MoS2 strain recorded,"generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,metal_abs_strain_target,,,,,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.6498972960714235,4.589756751635093,-2.6498972960714235,-4.589756751635093,5.299794592142847,5.299794592142847,120.00000000000001,24.324768011566782,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",-4.4950000000000045,-4.4950000000000045,4.4950000000000045,4.4950000000000045,-8.787949750000038,"[[0.95505, -0.0], [-0.0, 0.95505]]",-3.7786844520944607,-3.778684452094516,3.778684452094516,3.778684452094488,-7.414584342303991,"[[0.8333010365004474, -0.4811065777395274], [0.4811065777395277, 0.8333010365004477]]",4.0,41,Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d4p000A_41atoms_M4p495pct_MoS23p779pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d4p000A_41atoms_M4p495pct_MoS23p779pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d4p000A_41atoms_M4p495pct_MoS23p779pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_metal_target_4p495pct_alphanone_d4p000A_41atoms_M4p495pct_MoS23p779pct.xyz,4.495,-4.495,0.9925555419417551,,
mos2_target_4p707pct,Pt,MoS2,Pt/MoS2/Pt,,MoS2 strain targeted to 4.707%; metal strain recorded,"generated:fcc111(a=3.9239, layers=4)",../examples/structures/MoS2.cif,"[[-2, 2], [0, -2]]","[[-1, 1], [-1, -2]]",4,3,16,9,41,6.0,mos2_abs_strain_target,1.0075002936799697,,,,-2.774616298697894,4.805776400853456,-2.774616298697894,-4.805776400853456,5.549232597395788,5.549232597395788,119.99999999999999,26.66837105941141,-4.770000000000001,2.7539607840345144,0.0,-5.507921568069029,5.5079215680690305,5.507921568069029,119.99999999999999,26.272785879689277,-2.883589718139019,4.994523899999999,-2.883589718139019,-4.994523899999999,5.767179436278038,5.767179436278038,119.99999999999999,28.804315530079187,0.750029367996996,0.7500293679969516,0.750029367996996,0.7500293679969738,1.505684176522552,"[[0.8725208486471361, -0.5037501468399848], [0.503750146839985, 0.8725208486471365]]",3.927513130095339,3.927513130095339,3.927513130095339,3.927513130095339,8.009279854061393,"[[1.0392751313009534, -0.0], [-0.0, 1.0392751313009534]]",4.7069999999999945,4.70699999999995,4.7069999999999945,4.706999999999972,9.635558489999957,"[[0.9067892195405718, -0.5235349999999998], [0.523535, 0.9067892195405721]]",2.5,41,Pt_MoS2_Pt_mos2_target_4p707pct_alphanone_d2p500A_41atoms_M3p928pct_MoS24p707pct,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_mos2_target_4p707pct_alphanone_d2p500A_41atoms_M3p928pct_MoS24p707pct.vasp,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_mos2_target_4p707pct_alphanone_d2p500A_41atoms_M3p928pct_MoS24p707pct.cif,strain_targeted_metal_mos2_sandwiches/Pt_MoS2_Pt_mos2_target_4p707pct_alphanone_d2p500A_41atoms_M3p928pct_MoS24p707pct.xyz,,,,4.707,4.707
